#time	id	x[m]	y[m]	speed[m/s]	heading	acc[m/s^2]
258.00	211	292.84	0.12	7.78		-0.03	-2.65
258.00	220	289.48	2.00	5.96		0.00	-3.08
258.00	203	274.33	0.50	10.43		0.05	-1.49
258.00	206	248.16	1.00	13.36		0.00	-1.17
258.00	226	246.13	2.00	14.31		0.00	-2.29
258.00	222	226.96	0.00	16.10		0.00	-0.57
258.00	228	198.76	1.00	15.69		0.00	0.15
258.00	229	191.37	2.00	17.21		0.00	-0.13
258.00	225	166.01	0.00	16.51		0.00	0.14
258.00	210	149.89	1.00	15.27		0.00	0.27
258.00	232	138.39	2.00	16.40		0.00	0.14
258.00	231	104.34	0.00	15.79		0.00	0.40
258.00	209	96.62	1.00	14.41		0.00	0.14
258.00	215	80.44	2.00	15.95		0.00	0.24
258.00	221	45.66	1.00	13.43		0.00	0.21
258.00	212	35.31	0.00	14.60		0.00	0.20
258.00	235	32.46	2.00	14.97		0.00	0.36
258.00	223	4.89	1.00	12.34		0.00	0.32
259.00	238	791.51	2.00	14.24		0.00	0.25
259.00	234	779.29	0.00	13.74		0.00	0.26
259.00	218	773.82	1.00	12.07		0.00	0.24
259.00	242	750.50	2.00	13.31		0.00	0.36
259.00	224	736.04	1.00	12.24		0.00	0.05
259.00	237	723.59	0.00	12.82		0.00	0.40
259.00	249	712.00	2.00	12.75		0.00	0.35
259.00	240	687.98	1.00	11.91		0.00	0.27
259.00	244	671.04	2.00	12.19		0.00	0.33
259.00	227	670.79	0.00	11.64		0.00	0.24
259.00	230	633.37	1.00	11.14		0.00	0.42
259.00	250	630.05	2.00	11.54		0.00	0.23
259.00	236	621.85	0.00	10.54		0.00	0.42
259.00	243	589.47	1.00	9.84		0.00	0.25
259.00	253	586.59	2.00	10.81		0.00	0.37
259.00	233	580.79	0.00	9.30		0.00	0.17
259.00	261	548.44	2.00	9.74		0.00	0.21
259.00	239	545.45	1.00	8.70		0.00	0.27
259.00	241	536.70	0.00	8.41		0.00	0.23
259.00	246	508.80	1.00	7.63		0.00	0.34
259.00	255	505.54	2.00	8.68		0.00	0.41
